State,District,Crop,Year,Area,Production,Yield,Year_Order,Years_ Available,Complete_4_year_history,Previous_Yield,Previous_yield_percentage,Previous_area,Previous_Area_Percentage,Previous_Production,Production_Change_Pct,History_avg_yield,Yield_Deviation_Pct
Haryana,Panchkula,Wheat,2024-25,0.18,0.68,3710.0,2024,4,True,4071.0,-8.867600098255956,0.18,0.0,0.75,-9.333333333333327,3891.6666666666665,-4.668094218415414
Haryana,Panipat,Maize,2021-22,0.0,0.0,2241.0,2021,4,True,,,,,,,,
Haryana,Panipat,Maize,2022-23,0.0,0.0,2765.0,2022,4,True,2241.0,23.382418563141457,0.0,,0.0,,2241.0,23.382418563141457
Haryana,Panipat,Maize,2023-24,0.0,0.01,3685.0,2023,4,True,2765.0,33.273056057866185,0.0,,0.0,,2503.0,47.22333200159808
Haryana,Panipat,Maize,2024-25,0.0,0.0,3714.0,2024,4,True,3685.0,0.7869742198100407,0.0,,0.01,-100.0,2897.0,28.201587849499482
Haryana,Panipat,Rice,2021-22,0.83,2.36,2830.0,2021,4,True,,,,,,,,
Haryana,Panipat,Rice,2022-23,0.8,2.45,3061.0,2022,4,True,2830.0,8.162544169611309,0.83,-3.6144578313252915,2.36,3.8135593220339112,2830.0,8.162544169611309
Haryana,Panipat,Rice,2023-24,0.73,2.48,3409.0,2023,4,True,3061.0,11.368833714472395,0.8,-8.750000000000007,2.45,1.2244897959183594,2945.5,15.73586827363775
Haryana,Panipat,Rice,2024-25,0.71,2.57,3609.0,2024,4,True,3409.0,5.866823115283074,0.73,-2.739726027397263,2.48,3.6290322580645102,3100.0,16.419354838709676
Haryana,Panipat,Wheat,2021-22,0.84,3.89,4632.0,2021,4,True,,,,,,,,
Haryana,Panipat,Wheat,2022-23,0.84,3.75,4473.0,2022,4,True,4632.0,-3.432642487046632,0.84,0.0,3.89,-3.5989717223650417,4632.0,-3.432642487046632
Haryana,Panipat,Wheat,2023-24,0.81,4.12,5060.0,2023,4,True,4473.0,13.123183545718756,0.84,-3.5714285714285614,3.75,9.866666666666669,4552.5,11.147721032399781
Haryana,Panipat,Wheat,2024-25,0.79,3.84,4851.0,2024,4,True,5060.0,-4.130434782608695,0.81,-2.469135802469138,4.12,-6.796116504854374,4721.666666666667,2.7391457818566822
Haryana,Rewari,Maize,2021-22,0.0,0.0,3125.0,2021,2,False,,,,,,,,
Haryana,Rewari,Maize,2024-25,0.0,0.0,3714.0,2024,2,False,3125.0,18.848000000000003,0.0,,0.0,,3125.0,18.848000000000003
Haryana,Rewari,Rice,2021-22,0.01,0.02,1976.0,2021,4,True,,,,,,,,
Haryana,Rewari,Rice,2022-23,0.02,0.05,2449.0,2022,4,True,1976.0,23.937246963562753,0.01,100.0,0.02,150.0,1976.0,23.937246963562753
Haryana,Rewari,Rice,2023-24,0.02,0.07,2881.0,2023,4,True,2449.0,17.63985300122499,0.02,0.0,0.05,40.00000000000001,2212.5,30.21468926553672
Haryana,Rewari,Rice,2024-25,0.03,0.08,2667.0,2024,4,True,2881.0,-7.427976397084346,0.02,49.999999999999986,0.07,14.285714285714276,2435.3333333333335,9.512729263618937
Haryana,Rewari,Wheat,2021-22,0.28,1.28,4579.0,2021,4,True,,,,,,,,
Haryana,Rewari,Wheat,2022-23,0.33,1.39,4153.0,2022,4,True,4579.0,-9.303341340904128,0.28,17.85714285714285,1.28,8.593749999999991,4579.0,-9.303341340904128
Haryana,Rewari,Wheat,2023-24,0.31,1.45,4750.0,2023,4,True,4153.0,14.37515049361907,0.33,-6.060606060606066,1.39,4.316546762589932,4366.0,8.795235913879981
Haryana,Rewari,Wheat,2024-25,0.33,1.44,4395.0,2024,4,True,4750.0,-7.473684210526316,0.31,6.451612903225811,1.45,-0.6896551724137937,4494.0,-2.202937249666222
Haryana,Rohtak,Maize,2021-22,0.0,0.0,3152.0,2021,2,False,,,,,,,,
Haryana,Rohtak,Maize,2024-25,0.0,0.0,3714.0,2024,2,False,3152.0,17.829949238578678,0.0,,0.0,,3152.0,17.829949238578678
Haryana,Rohtak,Rice,2021-22,0.67,1.91,2850.0,2021,4,True,,,,,,,,
Haryana,Rohtak,Rice,2022-23,0.79,2.3,2926.0,2022,4,True,2850.0,2.666666666666667,0.67,17.91044776119403,1.91,20.418848167539263,2850.0,2.666666666666667
Haryana,Rohtak,Rice,2023-24,0.78,2.45,3126.0,2023,4,True,2926.0,6.83526999316473,0.79,-1.2658227848101276,2.3,6.521739130434799,2888.0,8.240997229916898
Haryana,Rohtak,Rice,2024-25,0.74,2.15,2899.0,2024,4,True,3126.0,-7.26167626359565,0.78,-5.128205128205133,2.45,-12.244897959183684,2967.3333333333335,-2.302853291395197
Haryana,Rohtak,Wheat,2021-22,1.01,4.42,4373.0,2021,4,True,,,,,,,,
Haryana,Rohtak,Wheat,2022-23,1.03,4.3,4170.0,2022,4,True,4373.0,-4.642122112965928,1.01,1.980198019801982,4.42,-2.714932126696835,4373.0,-4.642122112965928
Haryana,Rohtak,Wheat,2023-24,1.03,4.7,4554.0,2023,4,True,4170.0,9.20863309352518,1.03,0.0,4.3,9.302325581395356,4271.5,6.613601779234461
Haryana,Rohtak,Wheat,2024-25,1.0,4.47,4476.0,2024,4,True,4554.0,-1.7127799736495388,1.03,-2.9126213592233037,4.7,-4.893617021276605,4365.666666666667,2.527296327403215
Haryana,Sirsa,Maize,2021-22,0.0,0.0,1765.0,2021,4,True,,,,,,,,
Haryana,Sirsa,Maize,2022-23,0.0,0.0,3400.0,2022,4,True,1765.0,92.63456090651559,0.0,,0.0,,1765.0,92.63456090651559
Haryana,Sirsa,Maize,2023-24,0.0,0.0,3685.0,2023,4,True,3400.0,8.38235294117647,0.0,,0.0,,2582.5,42.69119070667957
Haryana,Sirsa,Maize,2024-25,0.0,0.0,3714.0,2024,4,True,3685.0,0.7869742198100407,0.0,,0.0,,2950.0,25.898305084745765
Haryana,Sirsa,Rice,2021-22,1.06,3.72,3524.0,2021,4,True,,,,,,,,
Haryana,Sirsa,Rice,2022-23,1.13,3.95,3510.0,2022,4,True,3524.0,-0.39727582292849034,1.06,6.603773584905645,3.72,6.18279569892473,3524.0,-0.39727582292849034
Haryana,Sirsa,Rice,2023-24,1.11,3.92,3515.0,2023,4,True,3510.0,0.14245014245014245,1.13,-1.7699115044247606,3.95,-0.7594936708860822,3517.0,-0.05686664771111743
Haryana,Sirsa,Rice,2024-25,1.36,5.01,3676.0,2024,4,True,3515.0,4.5803698435277385,1.11,22.52252252252252,3.92,27.806122448979586,3516.3333333333335,4.540714759692857
Haryana,Sirsa,Wheat,2021-22,2.58,11.06,4293.0,2021,4,True,,,,,,,,
Haryana,Sirsa,Wheat,2022-23,2.7,12.05,4463.0,2022,4,True,4293.0,3.9599347775448406,2.58,4.651162790697678,11.06,8.951175406871611,4293.0,3.9599347775448406
Haryana,Sirsa,Wheat,2023-24,2.7,13.53,5005.0,2023,4,True,4463.0,12.144297557696616,2.7,0.0,12.05,12.282157676348536,4378.0,14.321608040201006
Haryana,Sirsa,Wheat,2024-25,2.81,14.09,5016.0,2024,4,True,5005.0,0.21978021978021978,2.7,4.07407407407407,13.53,4.138950480413899,4587.0,9.352517985611511
Haryana,Sonipat,Maize,2021-22,0.01,0.02,3310.0,2021,4,True,,,,,,,,
Haryana,Sonipat,Maize,2022-23,0.0,0.02,3333.0,2022,4,True,3310.0,0.6948640483383686,0.01,-100.0,0.02,0.0,3310.0,0.6948640483383686
Haryana,Sonipat,Maize,2023-24,0.0,0.02,3685.0,2023,4,True,3333.0,10.561056105610561,0.0,,0.02,0.0,3321.5,10.943850669878067
Haryana,Sonipat,Maize,2024-25,0.0,0.01,3714.0,2024,4,True,3685.0,0.7869742198100407,0.0,,0.02,-50.0,3442.6666666666665,7.8814872192099195
Haryana,Sonipat,Rice,2021-22,1.14,3.05,2676.0,2021,4,True,,,,,,,,
Haryana,Sonipat,Rice,2022-23,1.2,3.45,2880.0,2022,4,True,2676.0,7.623318385650224,1.14,5.263157894736848,3.05,13.114754098360667,2676.0,7.623318385650224
Haryana,Sonipat,Rice,2023-24,1.14,3.24,2856.0,2023,4,True,2880.0,-0.8333333333333334,1.2,-5.000000000000004,3.45,-6.086956521739129,2778.0,2.8077753779697625
Haryana,Sonipat,Rice,2024-25,1.18,3.51,2965.0,2024,4,True,2856.0,3.816526610644258,1.14,3.5087719298245648,3.24,8.33333333333332,2804.0,5.741797432239657
Haryana,Sonipat,Wheat,2021-22,1.37,6.46,4720.0,2021,4,True,,,,,,,,
Haryana,Sonipat,Wheat,2022-23,1.39,6.3,4530.0,2022,4,True,4720.0,-4.025423728813559,1.37,1.4598540145985253,6.46,-2.4767801857585163,4720.0,-4.025423728813559
Haryana,Sonipat,Wheat,2023-24,1.37,6.12,4479.0,2023,4,True,4530.0,-1.1258278145695364,1.39,-1.4388489208632946,6.3,-2.8571428571428523,4625.0,-3.1567567567567565
Haryana,Sonipat,Wheat,2024-25,1.39,6.21,4458.0,2024,4,True,4479.0,-0.46885465505693236,1.37,1.4598540145985253,6.12,1.4705882352941153,4576.333333333333,-2.5857673537766708
Haryana,Yamunanagar,Maize,2021-22,0.01,0.06,4475.0,2021,4,True,,,,,,,,
Haryana,Yamunanagar,Maize,2022-23,0.0,0.0,4875.0,2022,4,True,4475.0,8.938547486033519,0.01,-100.0,0.06,-100.0,4475.0,8.938547486033519
Haryana,Yamunanagar,Maize,2023-24,0.0,0.0,3685.0,2023,4,True,4875.0,-24.41025641025641,0.0,,0.0,,4675.0,-21.176470588235293
Haryana,Yamunanagar,Maize,2024-25,0.0,0.0,3714.0,2024,4,True,3685.0,0.7869742198100407,0.0,,0.0,,4345.0,-14.522439585730726
Haryana,Yamunanagar,Rice,2021-22,0.89,3.95,4454.0,2021,4,True,,,,,,,,
Haryana,Yamunanagar,Rice,2022-23,0.87,2.95,3409.0,2022,4,True,4454.0,-23.46205657835653,0.89,-2.247191011235957,3.95,-25.316455696202528,4454.0,-23.46205657835653
Haryana,Yamunanagar,Rice,2023-24,0.77,3.32,4286.0,2023,4,True,3409.0,25.72601936051628,0.87,-11.494252873563216,2.95,12.54237288135592,3931.5,9.016914663614397
Haryana,Yamunanagar,Rice,2024-25,0.77,3.55,4621.0,2024,4,True,4286.0,7.816145590293981,0.77,0.0,3.32,6.927710843373494,4049.6666666666665,14.108157049962964
Haryana,Yamunanagar,Wheat,2021-22,0.94,4.26,4510.0,2021,4,True,,,,,,,,
Haryana,Yamunanagar,Wheat,2022-23,0.93,4.77,5143.0,2022,4,True,4510.0,14.035476718403547,0.94,-1.0638297872340319,4.26,11.971830985915489,4510.0,14.035476718403547
Haryana,Yamunanagar,Wheat,2023-24,0.95,4.52,4769.0,2023,4,True,5143.0,-7.272020221660509,0.93,2.150537634408592,4.77,-5.241090146750524,4826.5,-1.1913394799544184
Haryana,Yamunanagar,Wheat,2024-25,0.99,4.96,5002.0,2024,4,True,4769.0,4.885720276787586,0.95,4.210526315789478,4.52,9.734513274336292,4807.333333333333,4.049369019553466
Punjab,Amritsar,Maize,2021-22,0.01,0.03,3714.0,2021,4,True,,,,,,,,
Punjab,Amritsar,Maize,2022-23,0.02,0.07,4063.0,2022,4,True,3714.0,9.396876682821755,0.01,100.0,0.03,133.33333333333337,3714.0,9.396876682821755
Punjab,Amritsar,Maize,2023-24,0.02,0.03,1832.0,2023,4,True,4063.0,-54.9101649027812,0.02,0.0,0.07,-57.14285714285715,3888.5,-52.886717243152894
Punjab,Amritsar,Maize,2024-25,0.0,0.01,4600.0,2024,4,True,1832.0,151.09170305676855,0.02,-100.0,0.03,-66.66666666666666,3203.0,43.61536059943803
Punjab,Amritsar,Rice,2021-22,1.83,6.59,3601.0,2021,4,True,,,,,,,,
Punjab,Amritsar,Rice,2022-23,1.81,6.44,3558.0,2022,4,True,3601.0,-1.1941127464593169,1.83,-1.0928961748633887,6.59,-2.276176024279203,3601.0,-1.1941127464593169
Punjab,Amritsar,Rice,2023-24,1.81,5.79,3197.0,2023,4,True,3558.0,-10.146149522203485,1.81,0.0,6.44,-10.09316770186336,3579.5,-10.685849979047353
Punjab,Amritsar,Rice,2024-25,1.82,6.27,3438.0,2024,4,True,3197.0,7.5383171723490765,1.81,0.5524861878453043,5.79,8.2901554404145,3452.0,-0.4055619930475087
Punjab,Amritsar,Wheat,2021-22,1.89,8.43,4453.0,2021,4,True,,,,,,,,
Punjab,Amritsar,Wheat,2022-23,1.89,9.05,4788.0,2022,4,True,4453.0,7.52301818998428,1.89,0.0,8.43,7.354685646500606,4453.0,7.52301818998428
Punjab,Amritsar,Wheat,2023-24,1.89,9.33,4949.0,2023,4,True,4788.0,3.3625730994152043,1.89,0.0,9.05,3.0939226519336946,4620.5,7.109620170977167
Punjab,Amritsar,Wheat,2024-25,1.86,9.67,5188.0,2024,4,True,4949.0,4.829258436047686,1.89,-1.5873015873015772,9.33,3.644158628081456,4730.0,9.682875264270614
Punjab,Barnala,Maize,2024-25,0.0,0.0,4200.0,2024,1,False,,,,,,,,
Punjab,Barnala,Rice,2021-22,1.16,5.51,4746.0,2021,4,True,,,,,,,,
Punjab,Barnala,Rice,2022-23,1.15,6.01,5249.0,2022,4,True,4746.0,10.598398651495996,1.16,-0.8620689655172422,5.51,9.074410163339383,4746.0,10.598398651495996
Punjab,Barnala,Rice,2023-24,1.15,6.1,5327.0,2023,4,True,5249.0,1.4859973328253,1.15,0.0,6.01,1.4975041597337746,4997.5,6.593296648324162
Punjab,Barnala,Rice,2024-25,1.15,5.62,4909.0,2024,4,True,5327.0,-7.8468180964895815,1.15,0.0,6.1,-7.868852459016386,5107.333333333333,-3.8833050515598426
Punjab,Barnala,Wheat,2021-22,1.15,5.25,4573.0,2021,4,True,,,,,,,,
Punjab,Barnala,Wheat,2022-23,1.13,5.74,5063.0,2022,4,True,4573.0,10.71506669582331,1.15,-1.7391304347826104,5.25,9.333333333333337,4573.0,10.71506669582331
Punjab,Barnala,Wheat,2023-24,1.13,6.28,5544.0,2023,4,True,5063.0,9.500296267035354,1.13,0.0,5.74,9.40766550522648,4818.0,15.068493150684931
Punjab,Barnala,Wheat,2024-25,1.14,6.03,5276.0,2024,4,True,5544.0,-4.834054834054834,1.13,0.8849557522123902,6.28,-3.9808917197452227,5060.0,4.2687747035573125
Punjab,Bathinda,Maize,2021-22,0.0,0.0,4000.0,2021,4,True,,,,,,,,
Punjab,Bathinda,Maize,2022-23,0.0,0.01,4500.0,2022,4,True,4000.0,12.5,0.0,,0.0,,4000.0,12.5
Punjab,Bathinda,Maize,2023-24,0.01,0.02,3827.0,2023,4,True,4500.0,-14.955555555555556,0.0,,0.01,100.0,4250.0,-9.952941176470588
Punjab,Bathinda,Maize,2024-25,0.0,0.0,4200.0,2024,4,True,3827.0,9.746537758035014,0.01,-100.0,0.02,-100.0,4109.0,2.2146507666098807
Punjab,Bathinda,Rice,2021-22,1.8,8.29,4595.0,2021,4,True,,,,,,,,
Punjab,Bathinda,Rice,2022-23,1.9,9.01,4747.0,2022,4,True,4595.0,3.3079434167573445,1.8,5.555555555555548,8.29,8.685162846803387,4595.0,3.3079434167573445
Punjab,Bathinda,Rice,2023-24,2.0,9.49,4745.0,2023,4,True,4747.0,-0.04213187276174426,1.9,5.263157894736848,9.01,5.327413984461714,4671.0,1.5842432027403124
Punjab,Bathinda,Rice,2024-25,2.17,9.81,4530.0,2024,4,True,4745.0,-4.531085353003162,2.0,8.499999999999996,9.49,3.3719704952581697,4695.666666666667,-3.5280755306310847
Punjab,Bathinda,Wheat,2021-22,2.61,11.49,4407.0,2021,4,True,,,,,,,,
Punjab,Bathinda,Wheat,2022-23,2.54,12.57,4950.0,2022,4,True,4407.0,12.321307011572499,2.61,-2.6819923371647447,11.49,9.39947780678851,4407.0,12.321307011572499
Punjab,Bathinda,Wheat,2023-24,2.54,12.68,4986.0,2023,4,True,4950.0,0.7272727272727273,2.54,0.0,12.57,0.8750994431185316,4678.5,6.572619429304265
Punjab,Bathinda,Wheat,2024-25,2.55,13.66,5350.0,2024,4,True,4986.0,7.300441235459286,2.54,0.3937007874015664,12.68,7.728706624605682,4781.0,11.901275883706337
Punjab,Faridkot,Maize,2021-22,0.0,0.01,4000.0,2021,1,False,,,,,,,,
Punjab,Faridkot,Rice,2021-22,1.16,5.03,4347.0,2021,4,True,,,,,,,,
Punjab,Faridkot,Rice,2022-23,1.16,5.19,4478.0,2022,4,True,4347.0,3.01357257878997,1.16,0.0,5.03,3.1809145129224676,4347.0,3.01357257878997
Punjab,Faridkot,Rice,2023-24,1.17,5.4,4618.0,2023,4,True,4478.0,3.126395712371594,1.16,0.8620689655172422,5.19,4.046242774566473,4412.5,4.657223796033994
Punjab,Faridkot,Rice,2024-25,1.17,5.14,4388.0,2024,4,True,4618.0,-4.980511043741879,1.17,0.0,5.4,-4.814814814814827,4481.0,-2.0754295916090157
Punjab,Faridkot,Wheat,2021-22,1.16,5.29,4580.0,2021,4,True,,,,,,,,
Punjab,Faridkot,Wheat,2022-23,1.15,5.05,4376.0,2022,4,True,4580.0,-4.45414847161572,1.16,-0.8620689655172422,5.29,-4.536862003780722,4580.0,-4.45414847161572
Punjab,Faridkot,Wheat,2023-24,1.15,6.04,5258.0,2023,4,True,4376.0,20.155393053016454,1.15,0.0,5.05,19.603960396039607,4478.0,17.418490397498886
Punjab,Faridkot,Wheat,2024-25,1.15,6.08,5289.0,2024,4,True,5258.0,0.5895777862305058,1.15,0.0,6.04,0.6622516556291397,4738.0,11.629379485014773
Punjab,Fatehgarh Sahib,Maize,2022-23,0.0,0.01,4500.0,2022,3,False,,,,,,,,
Punjab,Fatehgarh Sahib,Maize,2023-24,0.0,0.01,3827.0,2023,3,False,4500.0,-14.955555555555556,0.0,,0.01,0.0,4500.0,-14.955555555555556
Punjab,Fatehgarh Sahib,Maize,2024-25,0.0,0.01,4250.0,2024,3,False,3827.0,11.053044159916384,0.0,,0.01,0.0,4163.5,2.0775789600096073
Punjab,Fatehgarh Sahib,Rice,2021-22,0.87,4.12,4719.0,2021,4,True,,,,,,,,
Punjab,Fatehgarh Sahib,Rice,2022-23,0.87,3.52,4027.0,2022,4,True,4719.0,-14.664123755032845,0.87,0.0,4.12,-14.563106796116507,4719.0,-14.664123755032845
Punjab,Fatehgarh Sahib,Rice,2023-24,0.87,4.18,4784.0,2023,4,True,4027.0,18.79811273901167,0.87,0.0,3.52,18.749999999999993,4373.0,9.398582209009833
Punjab,Fatehgarh Sahib,Rice,2024-25,0.88,4.1,4675.0,2024,4,True,4784.0,-2.278428093645485,0.87,1.1494252873563229,4.18,-1.913875598086126,4510.0,3.6585365853658534
Punjab,Fatehgarh Sahib,Wheat,2021-22,0.85,2.9,3400.0,2021,4,True,,,,,,,,
Punjab,Fatehgarh Sahib,Wheat,2022-23,0.85,4.05,4789.0,2022,4,True,3400.0,40.85294117647059,0.85,0.0,2.9,39.655172413793096,3400.0,40.85294117647059
Punjab,Fatehgarh Sahib,Wheat,2023-24,0.85,4.17,4938.0,2023,4,True,4789.0,3.11129672165379,0.85,0.0,4.05,2.962962962962966,4094.5,20.600805959213577
Punjab,Fatehgarh Sahib,Wheat,2024-25,0.85,4.47,5249.0,2024,4,True,4938.0,6.298096395301742,0.85,0.0,4.17,7.194244604316542,4375.666666666667,19.958863411289702
Punjab,Fazilka,Maize,2021-22,0.0,0.01,4000.0,2021,3,False,,,,,,,,
Punjab,Fazilka,Maize,2022-23,0.0,0.02,6000.0,2022,3,False,4000.0,50.0,0.0,,0.01,100.0,4000.0,50.0
Punjab,Fazilka,Maize,2024-25,0.0,0.02,5600.0,2024,3,False,6000.0,-6.666666666666667,0.0,,0.02,0.0,5000.0,12.0
Punjab,Fazilka,Rice,2021-22,1.13,3.55,3139.0,2021,4,True,,,,,,,,
Punjab,Fazilka,Rice,2022-23,1.08,3.79,3503.0,2022,4,True,3139.0,11.596049697355845,1.13,-4.424778761061932,3.55,6.760563380281696,3139.0,11.596049697355845
Punjab,Fazilka,Rice,2023-24,1.16,3.81,3271.0,2023,4,True,3503.0,-6.622894661718528,1.08,7.407407407407393,3.79,0.5277044854881272,3321.0,-1.5055706112616682
Punjab,Fazilka,Rice,2024-25,1.28,4.29,3349.0,2024,4,True,3271.0,2.3845918679302964,1.16,10.344827586206906,3.81,12.598425196850393,3304.3333333333335,1.3517603147382178
Punjab,Fazilka,Wheat,2021-22,2.04,8.73,4277.0,2021,4,True,,,,,,,,
Punjab,Fazilka,Wheat,2022-23,2.0,9.25,4625.0,2022,4,True,4277.0,8.136544306757072,2.04,-1.960784313725492,8.73,5.956471935853374,4277.0,8.136544306757072
Punjab,Fazilka,Wheat,2023-24,1.98,9.98,5041.0,2023,4,True,4625.0,8.994594594594595,2.0,-1.0000000000000009,9.25,7.891891891891896,4451.0,13.255448213884522
Punjab,Fazilka,Wheat,2024-25,1.97,9.73,4947.0,2024,4,True,5041.0,-1.864709383058917,1.98,-0.5050505050505055,9.98,-2.5050100200400798,4647.666666666667,6.440507781682559
Punjab,Ferozepur,Maize,2021-22,0.01,0.02,2667.0,2021,2,False,,,,,,,,
Punjab,Ferozepur,Maize,2024-25,0.0,0.0,4200.0,2024,2,False,2667.0,57.48031496062992,0.01,-100.0,0.02,-100.0,2667.0,57.48031496062992
Punjab,Ferozepur,Rice,2021-22,1.88,8.27,4404.0,2021,4,True,,,,,,,,
Punjab,Ferozepur,Rice,2022-23,1.87,8.97,4789.0,2022,4,True,4404.0,8.742052679382379,1.88,-0.5319148936170099,8.27,8.464328899637257,4404.0,8.742052679382379
Punjab,Ferozepur,Rice,2023-24,1.87,8.53,4553.0,2023,4,True,4789.0,-4.927959908122782,1.87,0.0,8.97,-4.905239687848397,4596.5,-0.9463722397476341
Punjab,Ferozepur,Rice,2024-25,1.87,8.72,4672.0,2024,4,True,4553.0,2.6136613222051395,1.87,0.0,8.53,2.227432590855818,4582.0,1.9642077695329552
Punjab,Ferozepur,Wheat,2021-22,1.88,8.21,4372.0,2021,4,True,,,,,,,,
Punjab,Ferozepur,Wheat,2022-23,1.89,9.06,4801.0,2022,4,True,4372.0,9.812442817932295,1.88,0.5319148936170218,8.21,10.353227771010957,4372.0,9.812442817932295
Punjab,Ferozepur,Wheat,2023-24,1.89,9.65,5120.0,2023,4,True,4801.0,6.644449073109769,1.89,0.0,9.06,6.512141280353199,4586.5,11.63196337076202
Punjab,Ferozepur,Wheat,2024-25,1.87,9.79,5223.0,2024,4,True,5120.0,2.01171875,1.89,-1.0582010582010475,9.65,1.4507772020725263,4764.333333333333,9.627090184006164
Punjab,Gurdaspur,Maize,2021-22,0.0,0.01,2250.0,2021,4,True,,,,,,,,
Punjab,Gurdaspur,Maize,2022-23,0.0,0.02,3750.0,2022,4,True,2250.0,66.66666666666666,0.0,,0.01,100.0,2250.0,66.66666666666666
Punjab,Gurdaspur,Maize,2023-24,0.01,0.03,2972.0,2023,4,True,3750.0,-20.746666666666666,0.0,,0.02,49.999999999999986,3000.0,-0.9333333333333335
Punjab,Gurdaspur,Maize,2024-25,0.0,0.01,3600.0,2024,4,True,2972.0,21.130551816958278,0.01,-100.0,0.03,-66.66666666666666,2990.6666666666665,20.374498439589843
Punjab,Gurdaspur,Rice,2021-22,1.75,6.71,3843.0,2021,4,True,,,,,,,,
Punjab,Gurdaspur,Rice,2022-23,1.73,6.31,3643.0,2022,4,True,3843.0,-5.204267499349466,1.75,-1.142857142857144,6.71,-5.961251862891213,3843.0,-5.204267499349466
Punjab,Gurdaspur,Rice,2023-24,1.74,6.97,4013.0,2023,4,True,3643.0,10.156464452374417,1.73,0.5780346820809253,6.31,10.459587955625993,3743.0,7.213465134918515
Punjab,Gurdaspur,Rice,2024-25,1.73,7.04,4072.0,2024,4,True,4013.0,1.470221779217543,1.74,-0.5747126436781614,6.97,1.0043041606886698,3833.0,6.235324810853117
Punjab,Gurdaspur,Wheat,2021-22,1.84,7.77,4221.0,2021,4,True,,,,,,,,
Punjab,Gurdaspur,Wheat,2022-23,1.85,8.2,4432.0,2022,4,True,4221.0,4.99881544657664,1.84,0.5434782608695656,7.77,5.534105534105531,4221.0,4.99881544657664
Punjab,Gurdaspur,Wheat,2023-24,1.85,8.79,4751.0,2023,4,True,4432.0,7.197653429602887,1.85,0.0,8.2,7.1951219512195115,4326.5,9.811626025655842
Punjab,Gurdaspur,Wheat,2024-25,1.86,8.99,4834.0,2024,4,True,4751.0,1.7470006314460114,1.85,0.540540540540541,8.79,2.275312855517646,4468.0,8.19158460161146
Punjab,Hoshiarpur,Maize,2021-22,0.53,2.15,4076.0,2021,4,True,,,,,,,,
Punjab,Hoshiarpur,Maize,2022-23,0.45,2.23,4914.0,2022,4,True,4076.0,20.559371933267908,0.53,-15.094339622641511,2.15,3.720930232558143,4076.0,20.559371933267908
Punjab,Hoshiarpur,Maize,2023-24,0.45,1.73,3817.0,2023,4,True,4914.0,-22.323972323972324,0.45,0.0,2.23,-22.421524663677133,4495.0,-15.083426028921023
Punjab,Hoshiarpur,Maize,2024-25,0.42,1.57,3765.0,2024,4,True,3817.0,-1.3623264343725439,0.45,-6.666666666666672,1.73,-9.248554913294793,4269.0,-11.806043569922698
Punjab,Hoshiarpur,Rice,2021-22,0.77,2.91,3794.0,2021,4,True,,,,,,,,
Punjab,Hoshiarpur,Rice,2022-23,0.81,2.55,3148.0,2022,4,True,3794.0,-17.02688455455983,0.77,5.194805194805199,2.91,-12.371134020618566,3794.0,-17.02688455455983
Punjab,Hoshiarpur,Rice,2023-24,0.79,3.14,4003.0,2023,4,True,3148.0,27.16010165184244,0.81,-2.469135802469138,2.55,23.137254901960798,3471.0,15.326995102276001
Punjab,Hoshiarpur,Rice,2024-25,0.8,3.44,4319.0,2024,4,True,4003.0,7.894079440419685,0.79,1.2658227848101276,3.14,9.554140127388528,3648.3333333333335,18.382823206943804
Punjab,Hoshiarpur,Wheat,2021-22,1.42,5.15,3622.0,2021,4,True,,,,,,,,
Punjab,Hoshiarpur,Wheat,2022-23,1.42,5.71,4028.0,2022,4,True,3622.0,11.209276642738818,1.42,0.0,5.15,10.873786407766982,3622.0,11.209276642738818
Punjab,Hoshiarpur,Wheat,2023-24,1.44,5.97,4146.0,2023,4,True,4028.0,2.929493545183714,1.42,1.4084507042253533,5.71,4.5534150612959685,3825.0,8.392156862745098
Punjab,Hoshiarpur,Wheat,2024-25,1.46,6.33,4345.0,2024,4,True,4146.0,4.799807042932947,1.44,1.3888888888888902,5.97,6.03015075376885,3932.0,10.50356052899288
Punjab,Jalandhar,Maize,2021-22,0.04,0.16,3659.0,2021,4,True,,,,,,,,
Punjab,Jalandhar,Maize,2022-23,0.05,0.18,4022.0,2022,4,True,3659.0,9.92074337250615,0.04,25.000000000000007,0.16,12.499999999999993,3659.0,9.92074337250615
Punjab,Jalandhar,Maize,2023-24,0.04,0.18,4508.0,2023,4,True,4022.0,12.083540527100944,0.05,-20.000000000000004,0.18,0.0,3840.5,17.380549407629214
Punjab,Jalandhar,Maize,2024-25,0.04,0.16,4078.0,2024,4,True,4508.0,-9.538598047914817,0.04,0.0,0.18,-11.111111111111107,4063.0,0.3691853310361802
Punjab,Jalandhar,Rice,2021-22,1.75,7.47,4276.0,2021,4,True,,,,,,,,
Punjab,Jalandhar,Rice,2022-23,1.76,7.33,4174.0,2022,4,True,4276.0,-2.385406922357343,1.75,0.571428571428572,7.47,-1.8741633199464485,4276.0,-2.385406922357343
Punjab,Jalandhar,Rice,2023-24,1.74,7.8,4491.0,2023,4,True,4174.0,7.5946334451365605,1.76,-1.1363636363636374,7.33,6.412005457025917,4225.0,6.295857988165681
Punjab,Jalandhar,Rice,2024-25,1.76,7.91,4507.0,2024,4,True,4491.0,0.3562680917390336,1.74,1.1494252873563229,7.8,1.4102564102564144,4313.666666666667,4.481879298354062
